I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45,I46,I47,I48,I49,I50,I51,I52,I53,I54,I55,I56,I57,I58,I59,I60,I61,I62,I63,I64,I65,I66,I67,I68,I69,I70,I71,I72,I73,I74
0.000000,0.003189,0.001931,0.000333,0.117055,0.144931,0.005319,-0.073424,0.091277,0.001761,0.001043,0.000337,0.012182,0.030408,0.008595,0.008653,0.077926,0.003162,0.001140,0.000000,0.025140,0.086830,-0.005621,0.000000,0.000000,0.008674,0.001785,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.416447,0.000000,-4.206898,-0.166079,0.000000,0.495792,-21.870020,-21.870020,-0.039331,-0.495381,0.495792,10.056461,-2.016637,-4.206898,6.222673,1.315792,0.000000,-10.523115,0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003189,0.001931,0.000333,0.117054,0.144927,-0.010607,-0.072823,0.091277,0.001761,0.001043,0.000337,0.012182,0.030408,-0.017325,0.007559,0.077926,0.003162,0.001140,0.000000,0.025140,0.086830,-0.002874,0.000000,0.000000,0.008674,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.406840,0.000000,-4.172448,-0.180780,0.000000,0.433103,-21.847202,-21.847202,-0.052349,2.745084,0.433103,-20.269878,-1.405854,-4.172448,-12.410177,0.676151,0.000000,-5.380305,0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003190,0.001931,0.000333,0.117054,0.144924,-0.022696,-0.069869,0.091277,0.001761,0.001043,0.000337,0.012182,0.030408,0.000905,0.011368,0.077926,0.003162,0.001140,0.000000,0.025140,0.086830,-0.003607,0.000000,0.000000,0.008673,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.354802,0.000000,-4.003173,-0.202833,0.000000,0.651364,-21.815157,-21.815157,0.015403,-0.747556,0.651364,1.058998,-0.795918,-4.003173,-26.554621,0.838038,0.000000,-6.751935,0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003190,0.001931,0.000334,0.117054,0.144921,-0.018538,-0.070355,0.092166,0.001760,0.001043,0.000337,0.012183,0.030409,0.003342,0.016647,0.077634,0.003161,0.001140,0.000000,0.025140,0.086830,0.002923,0.000000,0.000000,0.008672,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.327297,0.000000,-4.031039,-0.270822,0.000000,0.953823,-21.774706,-21.774706,-0.005115,-2.325490,0.953823,3.910704,0.840506,-4.031039,-21.689409,-0.680886,0.000000,5.471637,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003188,0.001931,0.000334,0.117056,0.144917,0.017828,-0.071372,0.093235,0.001758,0.001043,0.000337,0.012184,0.030410,-0.006607,0.017474,0.077634,0.003161,0.001140,0.000000,0.025140,0.086830,-0.001451,0.000000,0.000000,0.008671,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.374081,0.000000,-4.089339,-0.338670,0.000000,1.001159,-21.785299,-21.785299,0.029677,0.891728,1.001159,-7.730462,-2.626884,-4.089339,20.858223,0.335147,0.000000,-2.717079,-0.000003,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003187,0.001931,0.000334,0.117056,0.144913,-0.008930,-0.071703,0.094862,0.001757,0.001043,0.000337,0.012187,0.030411,0.024604,0.021335,0.077634,0.003161,0.001140,0.000000,0.025140,0.086830,0.003068,0.000000,0.000000,0.008671,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.361804,0.000000,-4.108292,-0.396280,0.000000,1.222419,-21.789886,-21.789886,0.049745,-1.662951,1.222419,28.786762,-0.023599,-4.108292,-10.448223,-0.721500,0.000000,5.743951,-0.000003,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003186,0.001931,0.000334,0.117056,0.144910,-0.029198,-0.070839,0.095047,0.001757,0.001043,0.000337,0.012187,0.030411,0.003354,0.019142,0.077492,0.003160,0.001140,0.000000,0.025140,0.086830,-0.006171,0.000000,0.000000,0.008670,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.362178,0.000000,-4.058780,-0.384483,0.000000,1.096762,-21.754246,-21.754246,-0.033352,0.994784,1.096762,3.924185,-0.106591,-4.058780,-34.161732,1.442168,0.000000,-11.551345,0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003187,0.001931,0.000334,0.117056,0.144906,-0.032869,-0.071557,0.095047,0.001757,0.001043,0.000337,0.012187,0.030411,0.001596,0.021423,0.077492,0.003160,0.001140,0.000000,0.025140,0.086830,0.007007,0.000000,0.000000,0.008669,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.358519,0.000000,-4.099917,-0.396860,0.000000,1.227472,-21.760380,-21.760380,0.020357,-0.455225,1.227472,1.867579,1.037603,-4.099917,-38.456612,-1.635064,0.000000,13.116376,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003185,0.001931,0.000334,0.117057,0.144902,-0.051221,-0.072408,0.095047,0.001757,0.001043,0.000337,0.012187,0.030411,0.010008,0.018184,0.077492,0.003160,0.001140,0.000000,0.025140,0.086830,0.000862,0.000000,0.000000,0.008668,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.390615,0.000000,-4.148698,-0.379375,0.000000,1.041886,-21.806080,-21.806080,0.024250,1.443447,1.041886,11.708886,1.199161,-4.148698,-59.928986,-0.204054,0.000000,1.613701,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003183,0.001931,0.000334,0.117058,0.144898,-0.042260,-0.074744,0.095540,0.001756,0.001043,0.000337,0.012188,0.030412,0.003838,0.020325,0.077492,0.003160,0.001140,0.000000,0.025140,0.086830,-0.002236,0.000000,0.000000,0.008668,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.424022,0.000000,-4.282501,-0.386831,0.000000,1.164531,-21.846575,-21.846575,-0.020184,0.006088,1.164531,4.490964,1.482054,-4.282501,-49.444366,0.523598,0.000000,-4.186477,-0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003181,0.001931,0.000334,0.117059,0.144895,-0.023175,-0.077300,0.095540,0.001756,0.001043,0.000337,0.012188,0.030412,0.004073,0.018675,0.077360,0.003160,0.001140,0.000000,0.025140,0.086829,0.002049,0.000000,0.000000,0.008667,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.460404,0.000000,-4.428941,-0.360630,0.000000,1.070014,-21.804604,-21.804604,0.023640,0.400336,1.070014,4.765962,1.109452,-4.428941,-27.114204,-0.480080,0.000000,3.835704,-0.000005,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003179,0.001931,0.000334,0.117061,0.144891,-0.005973,-0.077009,0.095736,0.001756,0.001043,0.000337,0.012188,0.030412,0.009343,0.018449,0.077360,0.003160,0.001140,0.000000,0.025140,0.086829,0.004368,0.000000,0.000000,0.008666,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.479412,0.000000,-4.412304,-0.365458,0.000000,1.057074,-21.820621,-21.820621,0.008951,0.447353,1.057074,10.931538,-1.269691,-4.412304,-6.987910,-1.018625,0.000000,8.176575,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003179,0.001931,0.000334,0.117062,0.144888,-0.008626,-0.077113,0.095736,0.001756,0.001043,0.000337,0.012188,0.030412,-0.007168,0.016962,0.077360,0.003160,0.001140,0.000000,0.025140,0.086829,-0.003913,0.000000,0.000000,0.008665,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.476220,0.000000,-4.418268,-0.343808,0.000000,0.971833,-21.798056,-21.798056,-0.007200,1.543410,0.971833,-8.387114,-0.497583,-4.418268,-10.092899,0.912313,0.000000,-7.325844,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003175,0.001930,0.000334,0.117066,0.144885,-0.008501,-0.080398,0.095736,0.001756,0.001043,0.000337,0.012188,0.030412,0.016678,0.015410,0.077071,0.003159,0.001140,0.000000,0.025141,0.086829,-0.001080,0.000000,0.000000,0.008665,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.517938,0.000000,-4.606439,-0.298911,0.000000,0.882939,-21.785395,-21.785395,-0.037568,-0.579606,0.882939,19.512701,0.310326,-4.606439,-9.946321,0.257570,0.000000,-2.021549,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003174,0.001930,0.000334,0.117067,0.144881,-0.008603,-0.081745,0.096354,0.001755,0.001043,0.000337,0.012189,0.030413,-0.008801,0.017552,0.076913,0.003159,0.001140,0.000000,0.025141,0.086829,-0.000166,0.000000,0.000000,0.008664,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.547336,0.000000,-4.683625,-0.337645,0.000000,1.005658,-21.780602,-21.780602,-0.035483,0.791241,1.005658,-10.297697,0.264647,-4.683625,-10.065125,0.042392,0.000000,-0.310003,-0.000005,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003173,0.001930,0.000334,0.117069,0.144878,-0.050795,-0.081907,0.096354,0.001755,0.001043,0.000337,0.012189,0.030413,0.003924,0.015572,0.076913,0.003159,0.001140,0.000000,0.025141,0.086829,-0.002032,0.000000,0.000000,0.008663,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.555013,0.000000,-4.692909,-0.302867,0.000000,0.892194,-21.804886,-21.804886,0.046761,0.186564,0.892194,4.591414,2.123611,-4.692909,-59.430138,0.467192,0.000000,-3.803557,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003169,0.001930,0.000334,0.117072,0.144875,-0.020601,-0.084678,0.096354,0.001755,0.001043,0.000337,0.012189,0.030413,0.012757,0.015638,0.076764,0.003158,0.001140,0.000000,0.025141,0.086828,-0.007655,0.000000,0.000000,0.008663,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.612321,0.000000,-4.851664,-0.290750,0.000000,0.896001,-21.760012,-21.760012,-0.047360,-0.902916,0.896001,14.925547,0.462861,-4.851664,-24.102970,1.790237,0.000000,-14.329496,-0.000005,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003169,0.001930,0.000334,0.117074,0.144872,0.006066,-0.084149,0.096354,0.001755,0.001043,0.000337,0.012189,0.030413,-0.028191,0.013337,0.076764,0.003158,0.001140,0.000000,0.025141,0.086828,-0.001708,0.000000,0.000000,0.008662,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.621446,0.000000,-4.821371,-0.270604,0.000000,0.764143,-21.773317,-21.773317,-0.000910,2.492896,0.764143,-32.983986,-2.261555,-4.821371,7.097237,0.398977,0.000000,-3.197058,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003173,0.001930,0.000334,0.117075,0.144868,-0.038590,-0.081480,0.096147,0.001755,0.001043,0.000337,0.012189,0.030412,-0.010021,0.007155,0.076621,0.003158,0.001140,0.000000,0.025141,0.086828,0.005093,0.000000,0.000000,0.008661,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.570923,0.000000,-4.668465,-0.186835,0.000000,0.409946,-21.767912,-21.767912,0.030160,3.255276,0.409946,-11.724020,0.297947,-4.668465,-45.150585,-1.189485,0.000000,9.533505,0.000006,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019992,0.019116,-0.000617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003175,0.001930,0.000334,0.117076,0.144865,-0.022569,-0.080765,0.095718,0.001754,0.001043,0.000337,0.012190,0.030412,-0.035163,0.008300,0.076621,0.003158,0.001140,0.000000,0.025141,0.086828,0.000069,0.000000,0.000000,0.008660,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.547192,0.000000,-4.627513,-0.160677,0.000000,0.475539,-21.715530,-21.715530,-0.008295,2.033399,0.475539,-41.141151,-0.172227,-4.627513,-26.405220,-0.014209,0.000000,0.129995,0.000006,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003177,0.001930,0.000334,0.117076,0.144861,-0.030151,-0.079714,0.095525,0.001754,0.001043,0.000337,0.012190,0.030412,0.005112,0.002706,0.076621,0.003158,0.001140,0.000000,0.025141,0.086828,0.001682,0.000000,0.000000,0.008660,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.518026,0.000000,-4.567259,-0.060365,0.000000,0.155017,-21.671143,-21.671143,-0.019228,0.248382,0.155017,5.980781,0.793626,-4.567259,-35.277191,-0.389233,0.000000,3.149347,0.000006,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003178,0.001930,0.000334,0.117077,0.144858,-0.028861,-0.079308,0.095525,0.001754,0.001043,0.000337,0.012190,0.030412,0.020962,0.002803,0.076621,0.003158,0.001140,0.000000,0.025141,0.086828,0.001380,0.000000,0.000000,0.008659,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.504411,0.000000,-4.544040,-0.049055,0.000000,0.160595,-21.635893,-21.635893,0.021681,-1.184582,0.160595,24.525692,0.900626,-4.544040,-33.767284,-0.323545,0.000000,2.583362,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003179,0.001930,0.000334,0.117077,0.144854,-0.015199,-0.077589,0.095525,0.001754,0.001043,0.000337,0.012190,0.030412,0.009160,0.003385,0.076621,0.003158,0.001140,0.000000,0.025141,0.086828,0.004102,0.000000,0.000000,0.008658,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.504645,0.000000,-4.445509,-0.064414,0.000000,0.193951,-21.622066,-21.622066,0.023744,-0.454207,0.193951,10.717734,-1.395359,-4.445509,-17.782385,-0.958195,0.000000,7.678194,0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003179,0.001930,0.000334,0.117078,0.144851,-0.028386,-0.078182,0.095525,0.001754,0.001043,0.000337,0.012190,0.030412,-0.018084,0.005235,0.076621,0.003158,0.001140,0.000000,0.025141,0.086828,-0.006714,0.000000,0.000000,0.008657,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.497366,0.000000,-4.479524,-0.103927,0.000000,0.299929,-21.612797,-21.612797,-0.066104,1.130771,0.299929,-21.157991,0.365386,-4.479524,-33.211861,1.572177,0.000000,-12.569426,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003177,0.001930,0.000334,0.117080,0.144849,-0.025254,-0.076602,0.095525,0.001754,0.001043,0.000337,0.012190,0.030412,-0.009271,0.003999,0.076494,0.003157,0.001140,0.000000,0.025141,0.086828,-0.008474,0.000000,0.000000,0.008656,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.450647,0.000000,-4.388981,-0.071165,0.000000,0.229129,-21.578333,-21.578333,-0.053074,0.031565,0.229129,-10.847537,1.038261,-4.388981,-29.546610,1.981465,0.000000,-15.864010,0.000003,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003176,0.001929,0.000334,0.117081,0.144846,-0.006787,-0.077449,0.095525,0.001754,0.001043,0.000337,0.012190,0.030412,-0.015005,0.003724,0.076494,0.003157,0.001140,0.000000,0.025141,0.086828,0.001449,0.000000,0.000000,0.008656,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.462919,0.000000,-4.437516,-0.083422,0.000000,0.213343,-21.593979,-21.593979,0.018283,1.539349,0.213343,-17.555885,0.337666,-4.437516,-7.940891,-0.340420,0.000000,2.713284,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003177,0.001929,0.000334,0.117082,0.144842,-0.011930,-0.075977,0.095716,0.001754,0.001043,0.000337,0.012190,0.030412,0.034983,0.004425,0.076494,0.003157,0.001140,0.000000,0.025141,0.086828,-0.010244,0.000000,0.000000,0.008655,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.454314,0.000000,-4.353150,-0.063574,0.000000,0.253549,-21.562641,-21.562641,-0.034699,-2.741751,0.253549,40.930038,-0.632881,-4.353150,-13.957819,2.389858,0.000000,-19.176987,0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003177,0.001929,0.000334,0.117082,0.144838,-0.042810,-0.076044,0.095716,0.001754,0.001043,0.000337,0.012190,0.030412,0.004267,0.001744,0.076494,0.003157,0.001140,0.000000,0.025141,0.086828,-0.000128,0.000000,0.000000,0.008654,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.441300,0.000000,-4.356999,-0.034659,0.000000,0.099923,-21.526066,-21.526066,-0.002534,-0.099378,0.099923,4.992021,1.756965,-4.356999,-50.088150,0.031127,0.000000,-0.240492,0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003177,0.001929,0.000334,0.117082,0.144835,-0.031302,-0.076038,0.095716,0.001754,0.001043,0.000337,0.012190,0.030412,0.002193,0.002216,0.076494,0.003157,0.001140,0.000000,0.025141,0.086828,0.005053,0.000000,0.000000,0.008654,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.439502,0.000000,-4.356678,-0.062146,0.000000,0.126993,-21.494366,-21.494366,0.030356,1.028676,0.126993,2.566226,1.253637,-4.356678,-36.623314,-1.181334,0.000000,9.459075,0.000000,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003175,0.001929,0.000334,0.117084,0.144831,-0.036375,-0.078087,0.095716,0.001754,0.001043,0.000337,0.012190,0.030412,0.001087,0.005641,0.076359,0.003157,0.001140,0.000000,0.025141,0.086827,0.001408,0.000000,0.000000,0.008653,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.477315,0.000000,-4.474049,-0.090953,0.000000,0.323232,-21.524843,-21.524843,0.025817,-0.899808,0.323232,1.271719,1.661116,-4.474049,-42.559074,-0.331905,0.000000,2.635854,-0.000005,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019993,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003177,0.001929,0.000334,0.117084,0.144828,-0.017017,-0.076428,0.095716,0.001754,0.001043,0.000337,0.012190,0.030412,-0.000957,0.002631,0.076359,0.003157,0.001140,0.000000,0.025141,0.086827,0.000281,0.000000,0.000000,0.008652,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.442905,0.000000,-4.379006,-0.054829,0.000000,0.150749,-21.519045,-21.519045,0.022177,0.209081,0.150749,-1.119356,0.765707,-4.379006,-19.909344,-0.067419,0.000000,0.526504,0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003175,0.001929,0.000334,0.117085,0.144825,-0.047316,-0.074331,0.095716,0.001754,0.001043,0.000337,0.012190,0.030412,0.005396,0.001852,0.076359,0.003157,0.001140,0.000000,0.025141,0.086827,0.002314,0.000000,0.000000,0.008651,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.421910,0.000000,-4.258862,-0.024429,0.000000,0.106125,-21.566833,-21.566833,0.036692,-0.576645,0.106125,6.312968,1.153339,-4.258862,-55.359886,-0.544329,0.000000,4.331424,0.000004,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003173,0.001929,0.000334,0.117088,0.144822,-0.029047,-0.074873,0.095716,0.001754,0.001043,0.000337,0.012190,0.030412,-0.009686,-0.002126,0.076459,0.003157,0.001140,0.000000,0.025141,0.086827,0.011905,0.000000,0.000000,0.008651,0.001784,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.422470,0.000000,-4.289904,0.027225,0.000000,-0.121802,-21.600744,-21.600744,0.068005,1.496306,-0.121802,-11.333107,0.969388,-4.289904,-33.984577,-2.783321,0.000000,22.285536,-0.000002,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.003176,0.001929,0.000334,0.117086,0.144818,0.015602,-0.072922,0.095505,0.001754,0.001043,0.000337,0.012191,0.030412,0.020851,-0.005073,0.076694,0.003155,0.001140,0.000000,0.025142,0.086826,0.001777,0.000000,0.000000,0.008650,0.001783,0.000000,0.199941,0.199919,-1.351351,-1.000000,1.408265,0.000000,-4.178123,0.107943,0.000000,-0.290669,-21.704304,-21.704304,0.018444,-1.754414,-0.290669,24.395903,-2.618668,-4.178123,18.254894,-0.415158,0.000000,3.327032,0.000001,-1.000000,-300.000000,-19.539577,-19.539577,2.000000,22.037025,22.037025,2.000000,0.019994,0.019116,-0.000619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
